date,title
2013-02-02,VIC: Phát hành thành công trên 227 triệu cổ phiếu bổ sung
2013-02-01,VIC: Quyết định của HĐQT về việc tăng vốn điều lệ
2013-02-01,VIC: Báo cáo kết quả phát hành cổ phiếu để tăng vốn cổ phần từ nguồn thặng dư vốn
2013-01-30,VIC: Báo cáo tình hình quản trị công ty năm 2012
2013-01-24,VIC: Thay đổi Giấy chứng nhận Đăng ký kinh doanh
2013-01-17,80% mặt bằng Vincom Mega Mall Royal City đã được thuê
2013-01-14,VIC: Phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu
2013-01-14,VIC: 22/1 GDKHQ nhận cổ phiếu thưởng từ nguồn VCSH tỷ lệ 1.000: 325
2013-01-05,VIC: Phát hành hơn 227 triệu cổ phiếu tăng vốn từ thặng dư vốn cổ phần
2013-01-04,VIC: Nghị quyết và biên bản kiểm phiếu lấy ý kiến bằng văn bản
2013-01-03,Hơn 19.000m2 văn phòng dự án Royal City sắp ra thị trường
2012-12-28,VIC: Đầu tư vào Công ty CP Đầu tư Xây dựng Đại An
2012-06-21,VIC: 28/6 - giao dịch 151.078.750 cổ phiếu phát hành thêm
2012-05-24,VIC: 4/6 GDKHQ nhận cổ tức bằng CP tỷ lệ 1.000:275 và lấy ý kiến bằng văn bản
2012-04-19,VIC: Thay đổi tên miền website
2012-04-18,VIC: Giải trình về việc lập báo cáo bộ phận
2012-04-11,VIC: Quyết định của Hội đồng Quản trị thành lập Công ty TNHH Vincom Retail
2012-04-11,VIC: Lên kế hoạch 3.055 tỷ đồng LNST năm 2012
2012-04-03,Vincom chia sẻ kinh nghiệm phát hành TPCĐ quốc tế
2012-03-30,VIC: Cập nhật thông tin về hoạt động phát hành trái phiếu ra thị trường Quốc tế
2012-03-30,VIC: Sở GDCK Singapore chấp thuận nguyên tắc niêm yết tối đa 300 triệu USD TPCĐ
2012-03-28,VIC: Phát hành thành công 185 triệu USD trái phiếu chuyển đổi quốc tế
2012-03-27,VIC: Công bố Quyết định của Hội đồng quản trị
2012-03-26,VIC: Nghị quyết Đại hội Đồng cổ đông lấy ý kiến bằng văn bản
2012-03-23,"VIC: Thông qua việc đổi tên thành Vingroup, chào bán và niêm yết trái phiếu tại Singapore"
2012-03-23,VIC: Tổng tài sản cuối năm 2011 đạt 35.500 tỷ đồng
2012-03-22,VIC: Giải thể công ty con Du lịch sinh thái Nam Qua
2012-03-22,VIC: 3/4 - Ngày ĐKCC tổ chức đại hội cổ đông thường niên năm 2012
2012-03-14,Vincom mở bán 22.000m2 sàn Phố ẩm thực tại dự án Royal City
2012-03-05,Vincom lọt vào Top 10 thương hiệu mạnh Việt Nam
2012-02-21,VIC: 1/3 - Ngày ĐKCC lấy ý kiến cổ đông bằng văn bản
2012-02-17,VIC: Xin ý kiến cổ đông bổ sung ngành nghề kinh doanh
2012-02-17,VIC: Nghị quyết Hội đồng Quản trị lấy ý kiến bổ sung ngành nghề kinh doanh
2012-02-02,"VIC: Công ty mẹ đạt 669 tỷ đồng LNST, giảm 71% so với năm 2010"
2012-02-02,Hơn 158 triệu cổ phiếu VIC hoán đổi từ VPL bắt đầu giao dịch từ 3/2
2012-01-20,VIC: Báo cáo về sở hữu của cổ đông lớn - CTCP Đầu tư và Phát triển Sinh Thái
2012-01-19,"VIC: Ông Phạm Nhật Vượng giảm tỷ lệ sở hữu từ 39,17% còn 30,67%"
2012-01-19,VIC: Báo cáo thay đổi sở hữu cổ phiếu của cổ đông lớn
2012-01-17,VIC: Thông báo thay đổi niêm yết
2012-01-17,VIC: Quyết định thay đổi niêm yết
2012-01-16,Khối ngoại bất ngờ bán ròng hơn 500 tỷ đồng VIC
2012-01-09,VIC: Quyết định của Hội đồng Quản trị về việc tăng vốn và sửa đổi điều lệ
2012-01-04,Vincom sẽ hoàn tất bàn giao tháp B Vincom Hà Nội cho Techcombank vào tháng 3/2012
2011-12-30,Công bố 200 người giàu nhất thị trường chứng khoán Việt Nam 2011
2011-12-15,Vincom rút khỏi dự án Viettronics Đống Đa
2011-12-14,VIC: Bản cáo bạch phát hành cổ phiếu ra công chúng
2011-12-08,VPL: Dự kiến ngày 23/12 hủy giao dịch tại HoSE để hoán đổi thành cổ phiếu VIC
2011-12-08,VinGroup bắt đầu cho thuê TTTM khu tứ giác Eden và khai trương Vincom Centre Long Biên
2011-12-07,Tập đoàn VinGroup khảo sát đầu tư Khu du lịch Hải Giang
2011-12-07,"SDI đăng ký mua 19,8 triệu cổ phiếu NHN"
2011-12-06,Ba công ty con của Vincom “thống lĩnh” thị trường Upcom
2011-12-01,Vingroup chuyển nhượng tháp B Vincom Hà Nội cho Techcombank
2011-11-25,Vingroup tài trợ 50 tỷ đồng chữa bệnh từ thiện tại bệnh viện Vinmec
2011-11-17,VIC:  Nghị quyết Đại hội Đồng cổ đông bất thường năm 2011
2011-11-15,Ông Phạm Nhật Vượng làm Chủ tịch HĐQT VinGroup
2011-11-15,"Sau sáp nhập, VPL có thể sẽ hoạt động như Công ty TNHH 1 TV"
2011-11-11,Vingroup sẽ có quỹ đất gấp hơn 5 lần quỹ đất hiện có của Vincom
2011-11-08,"VIC: 9 tháng đạt 575 tỷ đồng LN ròng, tăng 314% so với cùng kỳ"
2011-10-31,Vincom Village: Bàn giao 50 căn biệt thự đầu tiên
2011-10-28,"Sáp nhập Vincom-Vinpearl: 1 cổ phiếu VPL đổi lấy 0,77 cổ phiếu VIC"
2011-10-25,"VIC: 9 tháng công ty mẹ đạt 496 tỷ đồng LNST, tăng 138% so với cùng kỳ"
2011-10-25,VIC: Bà Phạm Thy Thơ thôi làm Thành viên Ban kiểm soát
2011-10-19,VIC: Điều chỉnh nội dung thông báo ngày đăng ký cuối cùng
2011-10-18,VIC: Quyết định của Hội đồng quản trị triệu tập ĐHCĐ bất thường
2011-10-06,VIC: 18/10 - Ngày ĐKCC lấy ý kiến thông qua các vấn đề liên quan đến việc sáp nhập
2011-10-05,VIC: Bổ nhiệm ông Đinh Ngọc Lân làm trưởng Ban kiểm soát
2011-09-29,VIC: Chị bà Hoàng Bạch Dương - Phó TGĐ đã mua 1.500 cổ phiếu
2011-09-22,VIC: Ông Nguyễn Thế Anh thôi làm thành viên BKS
2011-09-12,VIC: ĐHCĐ thông qua việc ông Phạm Nhật Vượng đứng ra đảm bảo khoản vay chuyển đổi
2011-09-09,VIC: Nghị quyết Đại hội Đồng cổ đông thông qua phương án phát hành tăng vốn
2011-09-02,Vincom xây đường hầm nối ga tàu điện ngầm và trung tâm thương mại
2011-08-29,VIC: Đạt 350 tỷ đồng Lợi nhuận ròng 6 tháng đầu năm 2011
2011-08-16,"VIC: 6 tháng công ty mẹ lãi 305,6 tỷ đồng, bằng 3,5 lần cùng kỳ"
2011-08-05,VIC: Báo cáo sử dụng vốn thu được chào bán từ Đợt chào bán cổ phiếu ra công chúng năm 2010
2011-07-29,VIC: 09/08 - Ngày ĐKCC để lấy ý kiến bằng văn bản
2011-07-28,"Bất động sản: ""Sóng ngầm"" chuyển nhượng dự án"
2011-07-27,Ông Phạm Nhật Vượng đứng ra đảm bảo cho Vincom phát hành khoản vay chuyển đổi
2011-07-27,Times City: Dự án bệnh viện VINMEC sẽ đi vào hoạt động vào đầu năm 2012
2011-07-26,Bà Đặng Thu Hoài bị phạt 250 triệu đồng vì thao túng giá cổ phiếu VIC
2011-07-23,"VIC: Chuyển nhượng 21,9 triệu CP tương đương 73% VĐL Viettronics Land  cho Sinh Thái"
2011-07-20,VIC: Gia hạn nộp BCTC Q2/2011
2011-07-15,VIC: Chuyển nhượng 10% vốn góp tại Viettronics cho Sinh Thái
2011-07-13,VIC: Huy động thành công 40 triệu USD từ thị trường quốc tế
2011-07-11,Vincom Village: Tiến độ thi công khá nhanh
2011-07-05,VIC: Thay đổi thời gian thanh toán cổ tức năm 2010 sang ngày 2/8/2011
2011-06-29,"VIC: Mua thêm 2,1 triệu CP của Đô thị Nam Hà Nội nâng tỷ lệ sở hữu lên 53%"
2011-06-27,"VIC: Bán 15,96 triệu CP BĐS Xavico và mua thêm 5 triệu CP Phát triển đô thị Sài Đồng"
2011-06-22,"VIC: Chi 162,45 tỷ đồng góp thêm vốn vào Bất động sản Xavinco"
2011-06-20,VIC: Giải trình nguyên nhân tăng trần 5 phiên liên tiếp
2011-06-17,VIC: Chi 200 tỷ đồng nhận chuyển nhượng 20% vốn của Thành Phố Xanh từ VPL
2011-06-16,"VIC: 99,9% trái phiếu đã được chuyển đổi thành cổ phần"
2011-06-15,VIC: 23/6 - Giao dịch 1.564.582 cổ phiếu phát hành thêm
2011-06-15,VIC: Quyết định niêm yết bổ sung 1.564.582 cổ phiếu
2011-06-14,VIC: Nghị quyết Đại hội đồng cổ đông bổ nhiệm bà Phạm Thy Thơ làm TV.BKS
2011-06-14,Vincom được chấp thuận nguyên tắc niêm yết tại Singapore
2011-06-13,"VIC: Ông Phạm Nhật Vượng giảm tỷ lệ sở hữu từ 40,18% xuống còn 39,17%"
2011-06-13,VIC: Báo cáo thay đổi sở hữu cổ đông lớn
2011-06-10,"VIC trả cổ tức ""khủng"", vì sao?"
2011-06-08,VIC: Quyết định của Hội đồng Quản trị tăng vốn điều lệ lên 3.911 tỷ đồng
2011-06-07,"VIC: 16/6 GDKHQ nhận cổ tức năm 2010 bằng tiền tỷ lệ 58,8%"
2011-06-02,VIC: 15/6 - Giao dịch 31.291 cổ phiếu phát hành thêm
2011-06-02,VIC: Quyết định niêm yết bổ sung cổ phiếu
2011-06-01,"VIC: Chi 2.300 tỷ đồng trả cổ tức bằng tiền năm 2010 tỷ lệ 58,8%"
2011-05-30,VIC: Quyết định của Hội đồng Quản trị tăng vốn điều lệ
2011-05-25,VIC: Nghị quyết Đại hội Đồng cổ đông thông qua sửa đổi điều lệ công ty
2011-05-24,VIC: 3/6 - Giao dịch 31.291 cổ phiếu phát hành thêm
2011-05-24,Vincom chính thức giới thiệu dự án Vincom Village: Giá đất nền từ 60 triệu/m2
2011-05-20,Hà Nội: Rục rịch đất biệt thự Vincom Village
2011-05-18,VIC: Quyết định niêm yết bổ sung 1.470.708 cổ phiếu
2011-05-18,VIC: 25/5 - Giao dịch 1.470.708 cổ phiếu phát hành thêm
2011-05-17,VIC: 23/5 - Giao dịch 4.693.749 cổ phiếu phát hành thêm
2011-05-17,VIC: Quyết định niêm yết bổ sung 4.693.749 cổ phiếu
2011-05-17,"VIC: Qúy I đạt 96,63 tỷ đồng LN ròng, gần gấp 3 lần cùng kỳ"
2011-05-15,Căn hộ Times City: Bỏ điều chỉnh giá theo biến động CPI
2011-05-13,VIC: Báo cáo thay đổi sở hữu cổ đông lớn - Phạm Thúy Hằng
2011-05-10,VIC: Hội đồng quản trị thông qua việc tăng vốn điều lệ để chuyển đổi trái phiếu quốc tế sang cổ phần
2011-05-05,VIC: 12/5 - Giao dịch 625.833 cổ phiếu phát hành thêm
2011-05-05,VIC: Quyết định niêm yết bổ sung 625.833 cổ phiếu
2011-04-22,"VIC: 29/4, giao dịch 625.833 cổ phiếu phát hành thêm"
2011-04-22,VIC: Quyết định niêm yết bổ sung 625.833 cổ phiếu
2011-04-19,VIC: Quyết định của Hội đồng Quản trị tăng vốn điều lệ lên 3.827 tỷ đồng
2011-04-18,VIC: Đăng ký chứng khoán bổ sung lần 23
2011-04-18,VIC: Quyết định niêm yết bổ sung 531.958 cổ phiếu
2011-04-18,VIC: 25/4 - Giao dịch 531.958 cổ phiếu phát hành thêm
2011-04-08,VIC: 21/04 - Ngày ĐKCC lấy ý kiến sửa đổi điều lệ Công ty và bổ sung thành viên BKS
2011-03-31,Times City: Giá căn hộ dao động từ 27 – 33 triệu đồng/m2
2011-03-31,"VIC: Đã bán 3,01 triệu cổ phiếu, hoàn tất thoái vốn tại VIX"
2011-03-14,"VIX: 6 cổ đông lớn mua 15,34 triệu cổ phiếu"
2011-03-14,VIC: Được điều chỉnh chức năng tầng 2-3 tòa VinCom Center
2011-03-10,"VIX: VIC đã bán 19,49 triệu cổ phiếu"
2011-03-03,VIC: 18/3 - Giao dịch 156.458 cổ phiếu phát hành thêm
2011-03-03,VIC: Quyết định niêm yết bổ sung 156.458 cổ phiếu
2011-03-03,VIC: CTCP Đầu tư và Phát triển Sinh Thái đã nhận quyền sở hữu 271.234 CP
2011-03-02,VIC: Nghị quyết Hội đồng Quản trị thông qua tăng vốn điều lệ
2011-03-01,VIC: Nghị quyết Đại hội cổ đông thường niên năm 2011
2011-03-01,VIX: Thiên An đăng ký bán toàn bộ 542.700 cổ phiếu
2011-02-27,VIC: Khởi công xây dựng bệnh viện đa khoa quốc tế VinMedicare tại khu Eco City
2011-02-26,VIC: Đã bán 3000/4000 căn hộ Royal city
2011-02-25,VIC: Báo cáo sở hữu cổ phiếu của cổ đông lớn - CTCP Đầu tư và Phát triển Sinh Thái
2011-02-25,"VIC: CTCP Đầu tư và Phát triển Sinh Thái đã nhận quyền sở hữu 12,98 triệu CP"
2011-02-25,"VIX: VIC thoái toàn bộ 22,5 triệu cổ phiếu tương đương 75% vốn"
2011-02-24,VIC: Báo cáo thường niên năm 2010
2011-02-23,"VIC: Nâng tỷ lệ nắm giữ tại Sinh Thái lên 44,98%"
2011-02-16,VIC: Công bố tài liệu Đại hội cổ đông thường niên năm 2011 họp ngày 26/2/2011
2011-02-12,VIC: Sẽ trích 2.300 tỷ đồng LNST năm 2010 để trả cổ tức
2011-02-11,VIC: Báo cáo sử dụng vốn thu được từ Đợt chào bán cổ phiếu ra công chúng
2011-02-09,"VIC: Sinh Thái đăng ký nhận chuyển quyền sở hữu 13,25 triệu CP"
2011-02-09,Ông Lê Khắc Hiệp: Vincom không có ý định chuyển sang nhà ở trung cấp
2011-01-31,"VIC: Năm 2010 đạt 2.432,01 tỷ đồng LN ròng, giảm 34 tỷ đồng so với trước hợp nhất"
2011-01-28,"VIC: Năm 2010 công ty mẹ đạt 2.341 tỷ đồng LNST, tăng 176% so với 2009"
2011-01-27,VIC: Quyết định niêm yết bổ sung 2.190.415 cổ phiếu
2011-01-27,VIC: 11/02 - Giao dịch 2.190.415 cổ phiếu phát hành thêm
2011-01-26,VIC: Báo cáo thay đổi sở hữu của ông Phạm Nhật Vượng - Cổ đông lớn
2011-01-26,"VIC: Nhận chuyển nhượng 15,6 triệu CP nâng tỷ lệ sở hữu tại PTĐT Nam Hà nội lên 51,95%"
2011-01-25,VIC: Quyết định của Hội đồng quản trị tăng vốn điều lệ lên 3.813 tỷ đồng
2011-01-24,"VIC: 10/02, giao dịch 3.880.166 cổ phiếu phát hành thêm"
2011-01-24,VIC: Quyết định niêm yết bổ sung cổ phiếu
2011-01-20,"VIC: 28/1, giao dịch 813.582 cổ phiếu phát hành thêm"
2011-01-17,VIC: Quyết định Hội đồng Quản trị tăng vốn để chuyển đổi trái phiếu quốc tế
2011-01-13,VIC: 19/1 GDKHQ họp Đại hội cổ đông thường niên năm 2011
2011-01-12,VIC: 19/1 - Giao dịch 1.658.458 cổ phiếu phát hành thêm
2011-01-11,VIC: Nghị quyết Hội đồng Quản trị tăng vốn điều lệ lên 3.743 tỷ đồng để chuyển đổi trái phiếu quốc tế
2011-01-10,VIC: Vi phạm CBTT của cổ đông lớn
2011-01-06,Dự án công viên phần mềm Hà Nội: Chuyển đất cây xanh sang đất phục vụ du lịch
2011-01-06,VIC: Báo cáo thay đổi sở hữu cổ đông lớn - Địa ốc Hoàng Gia
2011-01-06,"VIC: 3 cổ đông lớn và liên quan nội bộ đã bán 18,04 triệu cổ phiếu"
2010-12-31,VIC: Báo cáo thay đổi sở hữu của ông Phạm Nhật Vượng - Cổ đông lớn
2010-12-31,VIC: 10/1 - Giao dịch 2.284.291 cổ phiếu phát hành thêm
2010-12-30,VIC: Thông qua phát hành tối đa 93 triệu CP để niêm yết tại Singapore
2010-12-30,VIC: Quyết định của Hội đồng quản trị tăng vốn điều lệ lên 3.726 tỷ đồng
2010-12-21,Xử phạt công ty VINCON do “nhái” thương hiệu VINCOM
2010-12-20,VIC: Bộ Xây dựng thống nhất chủ trương xây dựng đường vành đai 2 trên cao
2010-12-14,VIC: Quyết định niêm yết bổ sung 469.375 cổ phiếu
2010-12-07,"VIC: 3 cổ đông lớn và liên quan nội bộ đăng ký bán 18,04 triệu cổ phiếu"
2010-11-27,VIC: Dự kiến ghi nhận lợi nhuận từ chuyển nhượng Vincom Financial Towers trong tháng 12
2010-11-24,VIC: 2/12 - Ngày ĐKCC lấy ý kiến cổ đông thông qua phương án tăng vốn điều lệ
2010-11-23,Vincom khởi kiện Vincon vì vi phạm luật sở hữu trí tuệ
2010-11-15,Đã có hơn 140.000m2 sàn TTTM tại Royal City được đăng ký thuê
2010-11-03,"VIC: Địa ốc Thành phố Hoàng Gia nhận chuyển nhượng 6,9 triệu cổ phiếu"
2010-10-29,Lại nhầm lẫn VINCOM và VINCON
2010-10-27,"VIC: Công ty mẹ đạt 112,3 tỷ đồng LNST quý III/2010"
2010-10-11,VIC: Ký hợp đồng mua bán căn hộ và nhận đăng ký thuê mặt bằng bán lẻ dự án Royal City
2010-09-16,VIC: Quyết định về nhận chuyển nhượng CP trong CTCP Bất động sản Ngọc Việt
2010-09-16,"VIC: Nhận chuyển nhượng 17,1 triệu CP BĐS Ngọc Việt nâng tỷ lệ sở hữu lên 70%"
2010-09-06,VIC: Giải trình ý kiến kiểm toán cho báo cáo 6 tháng năm 2010
2010-09-01,VIC: 13/9 Giao dịch chính thức 625.833 CP phát hành thêm
2010-08-31,VIC: Nhận chuyển nhượng 24% VĐL của CTCP Phát triển Thành phố Xanh
2010-08-30,VIC: Sắp bán căn hộ tại Vincom Eco City
2010-08-26,VIC: HĐQT thông qua chủ trương phát hành cổ phần chào bán và niêm yết trên TTCK Singapore
2010-08-25,VIC: 6/9 Niêm yết bổ sung 312.916 CP
2010-08-25,VIC: Góp 70% vốn thành lập CTCP Đầu tư và Phát triển Bất động sản Hồ Tây
2010-08-25,"VIC: Đạt 138,7 tỷ đồng lợi nhuận ròng 6 tháng đầu năm 2010"
2010-08-20,VIC: Nghị quyết HĐQT CTCP Vincom
2010-08-18,VIC: 25/8 - Giao dịch 312.916 cổ phiếu phát hành thêm
2010-08-18,VIC: Vợ ông Phạm Văn Khương - TV.HĐQT đã bán 248.000 cp
2010-08-17,VIC: Niêm yết bổ sung 312.916 cổ phiếu
2010-08-13,VIC: 18/8 - Giao dịch 40.287.574 cổ phiếu phát hành thêm
2010-08-12,VIC: 18/8 - Giao dịch bổ sung 1.533.291 cổ phiếu
2010-08-12,VIC: Nghị quyết Hội đồng Quản trị tăng vốn lên 3.672 tỷ đồng để chuyển đổi trái phiếu quốc tế
2010-08-10,VIC: Niêm yết bổ sung 40.287.574 cổ phiếu
2010-08-05,VIC: Bà Hoàng Bạch Dương – Phó TGĐ đã mua 13.070 cp không CBTT
2010-08-04,VIC: 9/8 - Giao dịch 1.095.208 cổ phiếu phát hành thêm
2010-08-04,VIC: Niêm yết bổ sung 1.095.208 cổ phiếu
